HF,UHF,CASSCF,VB,cov,ion,CF,BOVB,MP2,UMP2,MP3,UMP3,MP4,UMP4,OMP2,UOMP2,CID,UCID,CISD,UCISD,QCISD,UQCISD,QCISD(T),UQCISD(T),CC2,UCC2,CC3,UCC3,BCCD,UBCCD,BCCD(T),UBCCD(T),CCD,UCCD,CCSD,UCCSD,CCSD(T),UCCSD(T),CCSDT_ORCA,CCSDT,CCSDT(Q),CCSDT[Q],CCSDTQ,CCSDT_nofc,CCSDT(Q)_nofc,CCSDT[Q]_nofc,FIC-CASPT2,FIC-CASPT2-K,SC-NEVPT2,FIC-NEVPT2,FIC-MRCISD,FIC-MRCISD+Q,BW-s2,UBW-s2,BW2,UBW2,xBW2,UxBW2,dRPA,UdRPA,BGE2,IEPA,CASSCF_molpro,(ic-)MR-CISD,MR-CISD+Q Davidson,MR-CISD+Q Davidson relaxed,MR-CISD+Q Pople,MR-CISD+Q Pople relaxed,MR-ACPF,MR-AQCC,MR-CEPA(0),CEPA/0,UCEPA/0,CEPA/1,UCEPA/1,CEPA/2,UCEPA/2,CEPA/3,UCEPA/3,NCEPA/1,UNCEPA/1,NCEPA/2,UNCEPA/2,NCEPA/3,UNCEPA/3,NCPF/1,UNCPF/1,ENCPF/2,UNCPF/2,ACPF,UACPF,NACPF,UNACPF,AQCC,UAQCC,HF_psi4,UHF_psi4,LCCD,ULCCD,OLCCD,UOLCCD,UODC-13,UODC-13(λ3),UODC-12,UODC-12(λ3),UDC-12
-198.12492159090488,-198.81104968539887,-198.8018704560569,-198.80169371856,-198.801693626117,-198.125447068205,-198.801693626031,-198.801693555026,-198.5604335524,-199.21072085901724,-198.57706245391503,-199.2314069110398,-198.59279761257727,-199.23997487295017,,-199.21241223839155,-198.55670433468512,-199.21081815397312,-198.5578727122564,-199.21196709161308,-198.60128942,-199.233858856,-198.61809671496795,-199.2408714975288,-201.95427563562376,-199.2123125006532,-199.24544534588253,-199.24091613744724,-199.1699133528732,-199.2332724458086,-199.28802860303657,-199.2407268626778,-198.59959720165267,-199.23218093747303,-198.600934736,-199.233541361,-198.6179002951251,-199.24072147983807,,,,,,,,,-199.221913529772,-199.216941042105,-199.171425287711,-199.172202837654,-199.21053775,-199.23505542,,-199.2070949789,,-199.1889219497,,-199.2072351817,,-199.3219751561,,,-198.800852812015,-199.210469226272,-199.23666534,-199.23666534,-199.23398491,-199.23398491,-199.234524590833,-199.230376401837,,-198.6713452532204,-199.23938114173993,-198.62284946071867,-199.23475123989223,-198.65453809333695,-199.23835203073975,-198.60569508374928,-199.2312956387492,-198.62281739702652,-199.23471393866652,-198.6545193568637,-199.23835203073975,-198.605650371468,-199.23123095641557,-198.6219730509776,-199.23471433808737,-198.60078489969305,-199.2309574445395,-198.63959436451205,-199.2348993779696,-198.639557865601,-199.23486235229737,-198.60078489969305,-199.2309574445395,-198.36809531804911,-198.81104974239284,-198.044118716652,-199.23759270096343,,-199.23900285139015,,,,,
-198.1248248268248,-198.8110496859052,-198.8018704573763,-198.801693592379,-198.801693665443,-198.125350126335,-198.801693627271,-198.801693565401,-198.56033678627887,-199.2107208598985,-198.5769656861716,-199.2314069117532,-198.59270084354856,-199.239974873668,,,-198.5566075646296,-199.21081815464856,-198.5577759421973,-199.2119670920904,-198.601192626,-199.233858857,-198.61799989914,-199.2408714978852,-201.9642771999657,,-199.24544812430148,,-199.16991249888295,,-199.2880369698854,,-198.59950040513007,-199.2321809382132,-198.600837944,-199.233541361,-198.61780348338328,-199.2407214802685,,,,,,,,,-199.221913531039,-199.216941048801,-199.171424722681,-199.17220283891,-199.21053775,-199.23505542,,-199.2070949771,,-199.1889220112,,-199.2072352205,,-199.3219752542,,,-198.800852812354,-199.210469226583,-199.23666534,-199.23666534,-199.23398491,-199.23398491,-199.234524591129,-199.230376402133,,-198.6717341313892,-199.23938114196375,-198.62275258949663,-199.234751240172,-198.6544411300396,-199.23835203105315,-198.60559826057076,-199.2312956389939,-198.62272052582685,-199.2347139389796,-198.65442239364657,-199.2383520310532,-198.60555354829313,-199.2312309567158,-198.6218761847908,-199.2347143384,-198.60068808060927,-199.23095744486423,-198.63949735119104,-199.23489937825025,-198.6394608523852,-199.234862352615,-198.60068808060927,-199.23095744486423,-198.3680466518674,-198.811049707722,-198.043784020503,,,,,,,,
-198.124728644952,-198.81104968640187,-198.80187045867208,-198.801693604528,-198.801693714559,-198.12525336427,-198.801693628799,-198.801693570831,-198.56024060238764,-199.2107208603228,-198.576869500678,-199.23140691217512,-198.5926046567851,-199.2399748740888,,,-198.5565113768514,-199.2108181550784,-198.5576797544158,-199.21196709252,-198.601096412,-199.233858857,-198.61790366066109,-199.24087149830683,-201.97427935885588,,-199.2454507940641,,-199.16991165018743,,-199.2880452857604,,-198.59940416172063,-199.2321809386389,-198.600741729,-199.233541362,-198.6177072432968,-199.24072148069024,,,,,,,,,-199.221913532282,-199.216939389252,-199.171426165996,-199.172202840132,-199.21053775,-199.23505542,,-199.2070950867,,-199.1889219689,,-199.2072352193,,-199.3219751363,,,-198.800812280876,-199.210429301335,-199.23662546,-199.23662546,-199.23394503,-199.23394503,-199.234484717584,-199.230336518991,,-198.671489204238,-199.23938114238615,-198.62265630176907,-199.23475124059553,-198.65434475127975,-199.2383520313944,-198.60550202030953,-199.2312956394936,-198.62262423812143,-199.23471393940315,-198.65432601496295,-199.2383520313944,-198.60545730803543,-199.23123095721553,-198.62177990203912,-199.23471433882355,-198.60059184439405,-199.23095744528877,-198.6394009193351,-199.23489937867373,-198.63936442067453,-199.23486235303855,-198.60059184439405,-199.23095744528877,-198.36799828018812,,-198.043451293424,,,,,,,,
-198.1246330400467,-198.8110496868896,-198.80187045994484,-198.801693721678,-198.801693471804,-198.125157413095,-198.801693630027,-198.801693566512,-198.5601449954904,-199.2107208607404,-198.576773892198,-199.23140691259024,-198.5925090470506,-199.23997487450288,,-199.21241231374623,-198.55641576611427,-199.21081815550124,-198.55758414367529,-199.21196709294256,-198.60100073,-199.233858857,-198.6178079217813,-199.24087149872173,-201.99148220783164,-199.21231250275372,-199.24545529189243,-199.24091613942795,-199.1699102851518,-199.23327244877635,-199.28805780147087,-199.24072686585384,-198.59930849561016,-199.23218093905768,-198.600646053,-199.233541362,-198.6176115143396,-199.2407214811052,,,,,,,,,-199.221913533505,-199.21694097303,-199.171426657993,-199.172202841336,-199.21053775,-199.23505542,,-199.2070950166,,-199.1889219685,,-199.207235221,,-199.3219751738,,,-198.800812282281,-199.210429302727,-199.23662546,-199.23662546,-199.23394503,-199.23394503,-199.234484718963,-199.230336520369,,-198.6713918706189,-199.23938114280227,-198.62256059228056,-199.23475124101273,-198.65424895122737,-199.23835203180013,-198.60540635771792,-199.2312956399213,-198.622528528654,-199.2347139398204,-198.65423021506743,-199.23835203180016,-198.60536164544803,-199.23123095764333,-198.6216841974679,-199.23471433924075,-198.60049618580103,-199.23095744570688,-198.6393050711748,-199.23489937909096,-198.63926857261688,-199.2348623534558,-198.60049618580103,-199.23095744570688,-198.36791510213476,-198.81104974473797,-198.043064844659,-199.23759270305877,,-199.23900293455753,,,,,
-198.12453800693623,-198.8110496873686,-198.8018704611944,-198.801693502492,-198.80169363536,-198.125061899892,-198.801693631285,-198.801693559268,-198.56004996041165,-199.21072086070217,-198.5766788555553,-199.23140691270925,-198.5924140091685,-199.2399748746145,,,-198.55632072724137,-199.2108181556728,-198.5574891047991,-199.21196709331565,-198.600905703,-199.233858858,-198.61771290044487,-199.2408714992007,-202.00146458816923,,-199.2454579549421,,-199.16990945133648,,-199.28806597829083,,-198.59921348415168,-199.23218093915656,-198.600551022,-199.233541363,-198.61751648450704,-199.2407214815123,,,,,,,,,-199.221913534705,-199.216940910882,-199.171424722867,-199.172202842513,-199.21053775,-199.23505542,,-199.2070949642,,-199.1889219511,,-199.2072351917,,-199.3219751179,,,-198.800852813088,-199.21046922741,-199.23666533,-199.23666533,-199.23398491,-199.23398491,-199.234524591706,-199.230376402693,,-198.6714309784828,-199.23938114341453,-198.62246545583727,-199.23475124157144,-198.65415372655875,-199.23835203241447,-198.60531126761296,-199.23129564043265,-198.62243339223303,-199.23471394034596,-198.65413499039437,-199.23835203241447,-198.6052665553459,-199.23123095809933,-198.62158906588425,-199.2347143397668,-198.6004010996457,-199.2309574462228,-198.6392097977216,-199.23489937964885,-198.6391732992652,-199.23486235397675,-198.6004010996457,-199.2309574462228,-198.36786762677673,-198.8110497317816,-198.042736507155,,,,,,,,
-198.12444354050857,-198.81104968783987,-198.801870462422,-198.801693659637,-198.801693663189,-198.124966946423,-198.801693632752,-198.801693566541,-198.55995549203803,-199.21072086110536,-198.5765843856369,-199.2314069131086,-198.5923195380253,-199.2399748750127,,-199.21241219900207,-198.5562262551192,-199.21081815607928,-198.5573946326736,-199.2119670937228,-198.600811197,-199.233858858,-198.61761836418745,-199.24087149960056,-202.01144767343823,-199.21231250880757,-199.2454606533211,-199.2409161454808,-199.16990862261991,-199.23327245469247,-199.28807410597912,-199.24072687173967,-198.5991189821493,-199.23218093955924,-198.600456513,-199.233541363,-198.61742194449607,-199.2407214819128,,,,,,,,,-199.221913535884,-199.216940890092,-199.1714247978,-199.172202843686,-199.21053776,-199.23505542,,-199.2070949848,,-199.1889219349,,-199.207235244,,-199.3219751706,,,-198.800812283195,-199.210429303311,-199.23662546,-199.23662546,-199.23394503,-199.23394503,-199.234484719707,-199.230336521131,,-198.67083306059928,-199.23938114381528,-198.62237088730777,-199.23475124197327,-198.654059070184,-199.23835203280453,-198.6052167448692,-199.23129564084536,-198.62233882372487,-199.2347139407478,-198.65404033409217,-199.23835203280453,-198.6051720326056,-199.23123095851207,-198.62149450215747,-199.23471434016864,-198.6003065808057,-199.2309574466256,-198.63911509381924,-199.23489938005068,-198.6390785954632,-199.2348623543786,-198.6003065808057,-199.2309574466256,-198.36782043424347,-198.81104975090943,-198.042410081295,-199.23759270902863,,-199.23900284896803,,,,,
-198.12434963570823,-198.81104968830127,-198.8018704636277,-198.801693722598,-198.801693690062,-198.124872606463,-198.801693633652,-198.80169356057,-198.55986158531687,-199.21072086194863,-198.5764904773896,-199.23140691379177,-198.5922256285679,-199.23997487570125,,,-198.55613234469416,-199.2108181567249,-198.5573007222454,-199.2119670941658,-198.600717222,-199.233858859,-198.6175243396532,-199.2408714999228,-202.02143145884335,,-199.24546330274168,,-199.16990779895673,,-199.2880821849785,,-198.5990250175608,-199.2321809402698,-198.600362555,-199.233541363,-198.6173279474784,-199.2407214823064,,,,,,,,,-199.221913537042,-199.216940993296,-199.171426128831,-199.172202844827,-199.21053776,-199.23505543,,-199.2070949908,,-199.1889219488,,-199.2072351867,,-199.321975169,,,-198.800852814497,-199.210469228488,-199.23666533,-199.23666533,-199.23398491,-199.23398491,-199.234524592946,-199.23037640395,,-198.67061495742405,-199.23938114400673,-198.62227688162056,-199.23475124222017,-198.65396497760477,-199.23835203323588,-198.60512278442397,-199.2312956409176,-198.62224481805856,-199.234713941028,-198.65394624160336,-199.2383520332359,-198.60507807216388,-199.23123095863997,-198.62140050121695,-199.2347143404484,-198.6002126242182,-199.2309574469172,-198.63902095437197,-199.23489938029851,-198.6389844561149,-199.23486235466348,-198.6002126242182,-199.2309574469172,-198.36777352201776,,-198.042085550441,,,,,,,,
-198.1242562875476,-198.811049688756,-198.80187046481245,-198.801693495155,-198.801693711803,-198.124778897011,-198.801693635078,-198.801693577564,-198.5597682352569,-199.2107208618908,-198.57639712582167,-199.23140691388684,-198.59213227580432,-199.23997487578865,,,-198.5560389909744,-199.21081815687137,-198.55720736852248,-199.21196709451624,-198.600623819,-199.233858859,-198.6174308975837,-199.24087150038,-202.03141593963556,,-199.24546588177893,,-199.16990698029971,,-199.28809021572425,,-198.598931611892,-199.232180940344,-198.600269171,-199.233541364,-198.61723453622656,-199.2407214826933,,,,,,,,,-199.22191353818,-199.216940934885,-199.171424301986,-199.17220284595,-199.21053776,-199.23505543,,-199.2070949707,,-199.1889219559,,-199.2072351547,,-199.3219752425,,,-198.80085281414,-199.210469228092,-199.23666533,-199.23666533,-199.23398491,-199.23398491,-199.234524592532,-199.230376403537,,-198.67193151344665,-199.23938114459585,-198.6221834337676,-199.23475124275595,-198.65387144356976,-199.2383520335902,-198.60502938127715,-199.2312956416253,-198.62215137022608,-199.2347139415306,-198.65385270768073,-199.23835203359016,-198.6049846690208,-199.23123095929228,-198.62130705805552,-199.23471434095143,-198.60011922488417,-199.23095744741013,-198.63892737434767,-199.23489938083333,-198.63889087618847,-199.23486235516137,-198.60011922488417,-199.23095744741013,-198.36772688761047,,-198.041762898146,,,,,,,,
-198.1241634910886,-198.81104968920195,-198.80187046597592,-198.801693723805,-198.801693638846,-198.124685620433,-198.801693636066,-198.8016935657,-198.55967543692307,-199.2107208622733,-198.57630432599805,-199.231406914266,-198.59203947479912,-199.23997487616663,,,-198.55594618902407,-199.2108181572572,-198.5571145665692,-199.2119670949027,-198.600531052,-199.23385886,-198.61733814826587,-199.2408715007596,-202.04140111111687,,-199.24546848490013,,-199.1699061666048,,-199.28809819864864,,-198.59883883477912,-199.2321809407262,-198.600176371,-199.233541364,-198.61714173380088,-199.24072148307343,,,,,,,,,-199.221913539299,-199.216941025139,-199.171424198855,-199.172202847054,-199.21053776,-199.23505543,,-199.2070949415,,-199.18892194,,,,-199.321975198,,,-198.80081228346,-199.210429303402,-199.23662546,-199.23662546,-199.23394503,-199.23394503,-199.23448471974,-199.230336521166,,-198.67111113244053,-199.239381144976,-198.62209053879647,-199.2347512431371,-198.65377846417812,-199.23835203397343,-198.60493653048536,-199.23129564200465,-198.622058475276,-199.23471394191185,-198.65375972830637,-199.23835203397337,-198.60489181823192,-199.23123095967168,-198.6212141677214,-199.23471434133268,-198.60002637785945,-199.23095744779224,-198.63883434877025,-199.23489938121452,-198.63879785070787,-199.23486235554256,-198.60002637785945,-199.23095744779224,-198.36768052856405,,-198.041442108154,,,,,,,,
-198.1240712414595,-198.81104968963947,-198.80187046711893,-198.801693728811,-198.80169367632,-198.124593061969,-198.801693637191,-198.801693571872,-198.55958318543995,-199.21072086309653,-198.57621207304305,-199.23140691493305,-198.59194722067653,-199.2399748768396,,,-198.55585393396748,-199.21081815788708,-198.55702231150943,-199.2119670953276,-198.600438729,-199.23385886,-198.6172457721124,-199.240871501064,-202.0443107998636,,-199.24546938332597,,-199.16990585350453,,-199.288102107982,,-198.5987464981032,-199.23218094142103,-198.600084064,-199.233541365,-198.61704938417213,-199.24072148344752,,,,,,,,,-199.221913540397,-199.216941143246,-199.171424519401,-199.172202848134,-199.21053776,-199.23505543,,-199.2070949721,,-199.1889220005,,-199.2072352008,,-199.3219750929,,,-198.800852815467,-199.21046922934,-199.23666533,-199.23666533,-199.23398491,-199.23398491,-199.234524593752,-199.230376404756,,-198.67045180371133,-199.23938114515084,-198.62199819181427,-199.23475124336713,-198.6536860331005,-199.23835203415865,-198.604844227162,-199.23129564227207,-198.621966128314,-199.23471394217495,-198.65366729731585,-199.23835203415865,-198.604799514912,-199.2312309599944,-198.62112182532263,-199.23471434159532,-198.59993407825985,-199.2309574480668,-198.63874187272395,-199.23489938144553,-198.6387053747572,-199.23486235581052,-198.59993407825985,-199.2309574480668,-198.3676677042745,-198.81104968893007,-198.04117590739,,,,,,,,
-198.1239795338396,-198.8110496900706,-198.80187046824213,-198.801693604432,-198.801693708212,-198.124500775913,-198.80169363852,-198.801693563992,-198.55949147599057,-199.21072086301896,-198.57612036213928,-199.23140691500475,-198.5918555086189,-199.2399748769033,,,-198.5557622209867,-199.21081815800903,-198.55693059852567,-199.21196709565567,-198.600347024,-199.23385886,-198.61715406780263,-199.24087150149944,-202.05431757967523,,-199.2454719868516,,-199.16990504544503,,-199.2881100323472,,-198.59865480794963,-199.2321809414711,-198.599992344,-199.233541365,-198.6169576557593,-199.24072148381427,,,,,,,,,-199.221913541477,-199.216941040451,-199.171426365714,-199.172202849209,-199.21053776,-199.23505543,,-199.2070949825,,-199.1889219667,,-199.2072352144,,-199.3219751479,,,-198.800812285483,-199.210429305371,-199.23662546,-199.23662546,-199.23394503,-199.23394503,-199.234484721684,-199.230336523109,,-198.67097608955103,-199.23938114571723,-198.62190638798785,-199.23475124388028,-198.65359414657615,-199.23835203470503,-198.60475246648235,-199.23129564275848,-198.62187432450767,-199.23471394265508,-198.653575410846,-199.23835203470503,-198.60470775423545,-199.23123096042568,-198.62103002602663,-199.23471434207596,-198.59984232126016,-199.23095744853717,-198.63864994135264,-199.2348993819577,-198.63861344348035,-199.23486235628584,-198.59984232126016,-199.23095744853717,-198.36762159516496,-198.8110497093541,-198.0408583257,,,,,,,,
-198.1238883634716,-198.81104969049352,-198.80187046934591,-198.80169350851,-198.801693613258,-198.12440937044,-198.801693639697,-198.801693573724,-198.55940030381225,-199.21072086382904,-198.5760291885235,-199.2314069156617,-198.5917643338628,-199.23997487756645,,-199.21241242996368,-198.5556710453181,-199.21081815862897,-198.55683942285407,-199.2119670960694,-198.600255782,-199.233858861,-198.6170627748868,-199.24087150179272,-202.0713607234123,-199.2123124935065,-199.24547619480333,-199.24091613031584,-199.16990375484107,-199.2332724393129,-199.2881218647244,-199.24072685641076,-198.5985635613452,-199.23218094215608,-198.599901124,-199.233541365,-198.61686639665592,-199.24072148417628,,,,,,,,,-199.221913542539,-199.216940970938,-199.17142524997,-199.172202850245,-199.21053776,-199.23505543,,-199.2070950401,,-199.188921957,,-199.2072351806,,-199.32197516,,,-198.800812285343,-199.210429305432,-199.23662546,-199.23662546,-199.23394503,-199.23394503,-199.23448472154,-199.230336522948,,-198.6704742803648,-199.23938114588145,-198.6218151225374,-199.23475124409944,-198.65350279903257,-199.23835203487724,-198.6046612436736,-199.23129564301723,-198.62178305907693,-199.23471394290735,-198.6534840633952,-199.23835203487727,-198.60461653143008,-199.2312309607396,-198.6209387650547,-199.23471434232772,-198.59975110208907,-199.23095744880075,-198.63855854985457,-199.23489938217793,-198.6385220520756,-199.23486235654295,-198.59975110208907,-199.23095744880075,-198.36754307942584,-198.81104973597823,-198.040490752214,-199.2375926938682,,-199.23900308702423,,,,,
-198.12379772564668,-198.81104969090964,-198.80187047042983,-198.801693643691,-198.80169372277,-198.124318304612,-198.801693640538,-198.801693580141,-198.55930966419896,-199.2107208637312,-198.57593854749035,-199.23140691571405,-198.59167369170268,-199.23997487761045,,,-198.55558040225608,-199.2108181587324,-198.5567487797892,-199.21196709638528,-198.600165147,-199.233858861,-198.61697213624544,-199.24087150221663,-202.07433281940777,,-199.24547710818592,,-199.1699034439024,,-199.28812574054447,,-198.59847290841967,-199.2321809421865,-198.59981046,-199.233541366,-198.61677571241395,-199.2407214845304,,,,,,,,,-199.221913543581,-199.216940940386,-199.171424353775,-199.17220285128,-199.21053776,-199.23505543,,-199.2070949592,,-199.188922009,,-199.2072352516,,-199.32197512,,,-198.800852816893,-199.210469230668,-199.23666533,-199.23666533,-199.23398491,-199.23398491,-199.23452459504,-199.230376406043,,-198.67012575601035,-199.2393811464385,-198.6217243907412,-199.23475124460268,-198.6534119864093,-199.23835203543177,-198.60457055402208,-199.231295643477,-198.62169232730056,-199.23471394337724,-198.65339325081257,-199.23835203543177,-198.6045258417815,-199.23123096114372,-198.62084803768545,-199.23471434279807,-198.5996604160325,-199.23095744926076,-198.63846769348564,-199.23489938268025,-198.6384311957989,-199.234862357008,-198.5996604160325,-199.23095744926076,-198.36753018934604,,-198.04022860722,,,,,,,,
