HF,UHF,CASSCF,VB,cov,ion,CF,BOVB,MP2,UMP2,MP3,UMP3,MP4,UMP4,CID,UCID,CISD,UCISD,CCD,UCCD,CCSD,UCCSD,CCSD(T),UCCSD(T),QCISD,UQCISD,QCISD(T),UQCISD(T),CCSDT,CCSDT_ORCA,CCSDT(Q),CCSDT[Q],CCSDTQ,CCSDT_nofc,CCSDT(Q)_nofc,CCSDT[Q]_nofc,CASPT2,SC-NEVPT2,FIC-NEVPT2,FIC-MRCISD,FIC-MRCISD+Q
-198.38934533154656,-198.8110438458357,-198.80186481931875,-198.801687705865,-198.801687705832,-198.167818715349,-198.801687907244,-198.801687835918,-199.94411824459053,-199.2107157050937,-200.3410667371753,-199.2314017592901,-194.37742215804968,-199.23996973479083,-199.039840921261,-199.21081293204483,-199.05079676867857,-199.2119618712716,-199.15254046780464,-199.2321757548106,-199.169814822,-199.233536181,-199.28619956446687,-199.24071633183493,-199.169100442,-199.233853678,-199.2804251593506,-199.24086635021703,,,,,,,,,-199.221908267873,-199.171403435335,-199.172197387743,-199.21053167,-199.23504919
-198.38908196093885,-198.8110440468197,-198.80186501491983,-198.801688028269,-198.801687940029,-198.167294656227,-198.801688106217,-198.801688044028,-199.95245489177032,-199.2107158779996,-200.3532681372859,-199.23140193231453,-194.23150913614984,-199.23996990716435,-199.039796919636,-199.210813108035,-199.05075584996183,-199.21196204710776,-199.15253316765825,-199.23217592903416,-199.169809346,-199.233536355,-199.28624990930845,-199.24071650447152,-199.169094199,-199.233853852,-199.2804738621425,-199.24086652281667,,,,,,,,,-199.221908439302,-199.171410083794,-199.172197558837,-199.21053184,-199.23504936
-198.3888223126393,-198.8110442396085,-198.80186520255808,-198.801688019268,-198.801688014148,-198.16677807961,-198.801688296669,-198.801688254161,-199.96079441634848,-199.21071604404523,-200.36547364753704,-199.23140209846616,-194.08296549221447,-199.23997007269955,-199.03975357572068,-199.21081327700813,-199.05071554705083,-199.2119622159348,-199.15252601931564,-199.2321760963304,-199.169803942,-199.233536522,-199.2862995136828,-199.24071667025896,-199.169087987,-199.233854019,-199.28052178017424,-199.24086668856927,,,,,,,,,-199.221908603945,-199.171416139346,-199.172197723152,-199.21053201,-199.23504953
-198.38856630763456,-198.81104442458937,-198.8018653826096,-198.801688374634,-198.801688432184,-198.166268634755,-198.801688478713,-198.80168840113,-199.96913673651585,-199.2107162035452,-200.37768315641247,-199.23140225806,-193.93177084689344,-199.2399702317093,-199.0397108703184,-199.2108134392869,-199.0506758418111,-199.2119623780752,-199.152519050392,-199.23217625701704,-199.169798655,-199.233536682,-199.2863484732921,-199.24071682951103,-199.169081909,-199.23385418,-199.28056908292527,-199.240866847788,,,,,,,,,-199.221908762206,-199.171394437857,-199.172197881093,-199.21053217,-199.23504969
-198.3883138691224,-198.81104460212788,-198.8018655554289,-198.801688590017,-198.801688639691,-198.165765985762,-198.801688649915,-198.801688582062,-199.97748183795028,-199.2107163567973,-200.38989667437727,-199.23140241139487,-193.77790298140155,-199.23997038449087,-199.03966880379323,-199.21081359517817,-199.05063674043177,-199.2119625338352,-199.15251228134207,-199.23217641139595,-199.169793339,-199.233536836,-199.2863965766577,-199.24071698252524,-199.169075512,-199.233854334,-199.2806150908432,-199.2408670007707,,,,,,,,,-199.221908913879,-199.171418080399,-199.172198032456,-199.21053233,-199.23504984
-198.38806492257515,-198.81104477257287,-198.80186572135293,-198.801688769091,-198.801688614727,-198.165270592795,-198.801688819656,-198.80168876448,-199.9858295549916,-199.2107165040875,-200.4021139841373,-199.2314025587573,-193.6213431835656,-199.23997053132888,-199.0396273395687,-199.21081374497496,-199.05059820662305,-199.2119626835064,-199.1525056040741,-199.232176559756,-199.169787989,-199.233536985,-199.28644384953068,-199.2407171295856,-199.169069881,-199.233854482,-199.28066147388213,-199.24086714780108,,,,,,,,,-199.221909059903,-199.171394596105,-199.172198178177,-199.21053248,-199.23504999
-198.3878193955406,-198.81104493625068,-198.80186588070063,-198.801688812736,-198.80168876894,-198.164782098926,-198.801688984105,-198.801688909244,-199.99417989773968,-199.21071664567947,-200.4143350441541,-199.23140270041253,-193.4620703245086,-199.2399706724866,-199.039586471406,-199.2108138889496,-199.05056022823672,-199.211962827364,-199.1524990048001,-199.23217670236457,-199.169783856,-199.233537127,-199.2864920979553,-199.2407172709593,-199.169064405,-199.233854624,-199.28070724248207,-199.24086728914648,,,,,,,,,-199.221909200481,-199.171399116808,-199.172198318462,-199.21053262,-199.23505013
-198.3875772173241,-198.81104509347267,-198.80186603377297,-198.801689043906,-198.801689104505,-198.164299895728,-198.801689138613,-198.801689072522,-200.00253289023115,-199.21071678182287,-200.42655986866407,-199.231402836612,-193.30006219601285,-199.23997080821408,-199.03954620126004,-199.21081402735973,-199.0505228082948,-199.21196296566987,-199.15249251415105,-199.23217683947493,-199.16977867,-199.233537264,-199.2865380509208,-199.24071740690056,-199.169058602,-199.233854761,-199.2807518792448,-199.2408674250628,,,,,,,,,-199.221909335329,-199.171412515872,-199.172198453026,-199.21053276,-199.23505027
-198.3873383195103,-198.81104524453545,-198.80186618085705,-198.801689231979,-198.801689041035,-198.163824495176,-198.801689289045,-198.801689217106,-200.0108883411408,-199.21071691278047,-200.43878827905067,-199.2314029676148,-193.1352995639026,-199.2399709387693,-199.03950649785403,-199.21081416046903,-199.0504859244736,-199.2119630986697,-199.15248610692632,-199.23217697134984,-199.169773209,-199.233537396,-199.28658298400987,-199.2407175376512,-199.169052975,-199.233854893,-199.28079611435697,-199.24086755578685,,,,,,,,,-199.221909465183,-199.171408259984,-199.172198582604,-199.21053289,-199.2350504
-198.38710263536697,-198.81104538971744,-198.8018663222246,-198.801689327321,-198.801689376806,-198.1633552473,-198.801689436765,-198.801689358127,-200.01924623887305,-199.2107170387692,-200.4510202346968,-199.2314030936415,-192.9677612368484,-199.2399710643712,-199.0394673544664,-199.2108142885045,-199.05044956840425,-199.2119632266009,-199.15247929998228,-199.23217709821083,-199.169768232,-199.233537522,-199.2866278186112,-199.2407176634408,-199.169047391,-199.233855019,-199.28083960798145,-199.2408676815513,,,,,,,,,-199.221909590095,-199.171418122686,-199.172198707249,-199.21053302,-199.23505053
-198.38687010004887,-198.8110455292837,-198.80186645813268,-198.801689505328,-198.801689501033,-198.162892401075,-198.801689578867,-198.801689501217,-200.02760667750783,-199.2107171600057,-200.4632557545229,-199.23140321490936,-192.79742533264115,-199.2399711852356,-199.0394287753662,-199.21081441168863,-199.05041373162,-199.21196334968687,-199.15247294490672,-199.2321772202772,-199.169763758,-199.233537644,-199.28667269099168,-199.2407177844866,-199.169041957,-199.233855141,-199.280882620805,-199.2408678025733,,,,,,,,,-199.221909710532,-199.171417023489,-199.172198827427,-199.21053314,-199.23505065
-198.38664065034328,-198.81104566348813,-198.80186658882528,-198.801689630883,-198.801689576878,-198.162435600617,-198.80168970967,-198.801689637022,-200.0359693482456,-199.2107172767,-200.4754945981708,-199.2314033316284,-192.62427328327936,-199.2399713015714,-199.03939071851323,-199.21081453023595,-199.05037839670564,-199.2119634681404,-199.1524666464296,-199.2321773377604,-199.169758797,-199.233537762,-199.2867161550029,-199.2407179009964,-199.169036615,-199.233855259,-199.28092509823608,-199.2408679190605,,,,,,,,,-199.221909825994,-199.17140767694,-199.172198942638,-199.21053326,-199.23505077
-198.3864142249141,-198.8110457925668,-198.80186671453475,-198.801689734072,-198.801689670988,-198.161984791298,-198.801689833158,-198.801689768419,-200.0443344607241,-199.21071738904777,-200.4877368946604,-199.23140344399465,-192.4482819047309,-199.23997141357367,-199.03935320732407,-199.2108146443472,-199.0503435585651,-199.21196358216207,-199.15246044070807,-199.23217745085856,-199.169754242,-199.233537875,-199.2867595441474,-199.2407180131657,-199.169031451,-199.233855371,-199.2809671504725,-199.24086803120807,,,,,,,,,-199.221909937637,-199.17141853765,-199.172199054039,-199.21053337,-199.23505088
-198.3861907638792,-198.811045916748,-198.8018668354816,-198.801689856498,-198.801689835409,-198.161539857326,-198.801689956644,-198.801689886116,-200.0527018222532,-199.2107174972256,-200.49998240677107,-199.23140355218783,-192.26943259578533,-199.23997152142084,-199.03931619946167,-199.2108147542072,-199.05030920442127,-199.21196369194743,-199.1524542942905,-199.23217755975185,-199.16974937,-199.233537983,-199.28680177526533,-199.2407181211836,-199.169025999,-199.23385548,-199.28100811913984,-199.24086813920792,,,,,,,,,-199.221910044897,-199.171417906522,-199.172199161064,-199.21053348,-199.23505099
-198.38597020901125,-198.81104603624587,-198.8018669518744,-198.801690024749,-198.801690070725,-198.161100478805,-198.801690072118,-198.801690020576,-200.0610712793764,-199.2107176014304,-200.51223108112683,-199.2314036564016,-192.087704603286,-199.23997162530569,-199.03927968719563,-199.21081486001225,-199.05027532191423,-199.2119637976744,-199.1524482092392,-199.23217766463696,-199.169745226,-199.233538088,-199.28684447120685,-199.24071822522595,-199.169021035,-199.233855585,-199.2810491651452,-199.2408682432313,,,,,,,,,-199.221910147993,-199.171417337992,-199.172199263934,-199.21053353,-199.23505103
-198.3857525036424,-198.811046151268,-198.8018670639124,-198.801690085194,-198.801690066083,-198.160667118734,-198.801690185343,-198.801690115408,-200.0694430461252,-199.21071770182456,-200.52448298689248,-199.23140375680032,-191.9030753844966,-199.23997172539185,-199.03924368320432,-199.21081496193128,-199.0502419057736,-199.21196389951947,-199.1524422103728,-199.2321777656792,-199.169740591,-199.233538189,-199.2868857314029,-199.240718325464,-199.169015801,-199.233855686,-199.2810891033848,-199.24086834345144,,,,,,,,,-199.221910247562,-199.171418337926,-199.172199363281,-199.21053363,-199.23505113
-198.38553759253017,-198.81104626200548,-198.80186717178367,-198.80169027279,-198.801690152332,-198.160239264626,-198.801690294772,-198.801690226216,-200.07781703849395,-199.2107177985696,-200.53673805155995,-199.2314038535452,-191.7155243358164,-199.23997182183933,-199.03920817413191,-199.2108150601288,-199.0502089477089,-199.211963997646,-199.1524362946772,-199.2321778630408,-199.16973608,-199.233538286,-199.28692657747,-199.2407184220571,-199.169010763,-199.233855783,-199.28112876597527,-199.24086844002747,,,,,,,,,-199.221910343637,-199.171415471064,-199.172199459146,-199.21053373,-199.23505123
-198.38532542184123,-198.8110463686456,-198.8018672756685,-198.801690365506,-198.801690266795,-198.159816651434,-198.801690400075,-198.801690344275,-200.0861930650516,-199.21071789181963,-200.54899610700303,-199.23140394679083,-191.52503231955848,-199.23997191480203,-199.0391731319186,-199.2108151547628,-199.05017643234663,-199.21196409221224,-199.1524304413636,-199.232177956878,-199.16973172,-199.23353838,-199.28696703841047,-199.24071851516,-199.169005803,-199.233855883,-199.28116793556669,-199.24086854138832,,,,,,,,,-199.221910436076,-199.171421225595,-199.172199551381,-199.21053382,-199.23505132
-198.38511593917727,-198.811046471362,-198.80186737573783,-198.801690483598,-198.801690475203,-198.159399481391,-198.801690499237,-198.801690449735,-200.09457118457496,-199.2107179817192,-200.5612571623587,-199.2314040366826,-191.33157760975377,-199.23997200442463,-199.039138558424,-199.21081524598208,-199.050144354137,-199.2119641833671,-199.1524246619524,-199.23217804733696,-199.169727439,-199.233538471,-199.2870070120173,-199.2407186049176,-199.169000887,-199.233855967,-199.28120656934223,-199.2408686228555,,,,,,,,,-199.221910525202,-199.171419821195,-199.172199640309,-199.21053391,-199.23505141
-198.3849090934464,-198.811046570323,-198.8018674721536,-198.801690168449,-198.801690493068,-198.158987396583,-198.801690597513,-198.801690551185,-200.10295134805048,-199.21071806840845,-200.5735211561945,-199.23140412336085,-191.1351395850138,-199.2399720908466,-199.03910444328727,-199.21081533393,-199.05011270379444,-199.2119642712533,-199.1524189536032,-199.23217813455943,-199.169723152,-199.233538558,-199.28704638223644,-199.24071869146928,-199.168996066,-199.233856054,-199.2812447584033,-199.2408687093924,,,,,,,,,-199.22191061114,-199.171419446629,-199.172199726057,-199.21053406,-199.23505156
-198.38470483485827,-198.81104666569,-198.80186756507007,-198.801690562624,-198.801690582628,-198.158580598242,-198.801690692149,-198.801690620818,-200.11133352128283,-199.21071815201927,-200.5857880362732,-199.231404206958,-190.9356974828991,-199.2399721741997,-199.03907077781275,-199.21081541874184,-199.0500814727939,-199.21196435600783,-199.15241331466044,-199.23217821867888,-199.169718857,-199.233538642,-199.287085157933,-199.24071877494887,-199.168991286,-199.233856138,-199.28128242751885,-199.24086879285773,,,,,,,,,-199.221910694022,-199.171416680838,-199.172199808756,-199.21053414,-199.23505164
-198.38450311488668,-198.81104675761068,-198.80186765463603,-198.801690770699,-198.801690766801,-198.158178942393,-198.801690783681,-198.801690714749,-200.11971766834696,-199.21071823268107,-200.59805775112696,-199.23140428760263,-190.7332305099676,-199.239972254612,-199.03903755349847,-199.21081550054856,-199.05005065344088,-199.2119644377586,-199.15240774320472,-199.23217829982485,-199.169714644,-199.233538723,-199.28712348432103,-199.24071885548165,-199.168986384,-199.233856219,-199.28131934448064,-199.2408688733768,,,,,,,,,-199.221910773942,-199.171419732379,-199.172199888499,-199.21053422,-199.23505173
-198.38415794959988,-198.81105115775807,-198.8018719569203,-198.80169088313,-198.801690668831,-198.157782202299,-198.801690872218,-198.801690803669,-200.134533769588,-199.21072258157665,-200.61950195576216,-199.23140861491564,-190.36926814452485,-199.239976587782,-199.0390036199719,-199.21081982302653,-199.0500102379181,-199.2119687627845,-199.152422620784,-199.23218263410948,-199.169713422,-199.23354306,-199.2871819211325,-199.2407231949801,-199.168984696,-199.233860557,-199.281377111054,-199.24087321332937,,,,,,,,,-199.221915127868,-199.171428088145,-199.172204207405,-199.21053847,-199.235056
-198.38382092425243,-198.81104929371503,-198.80187012724784,-198.801690711091,-198.801690953076,-198.157390037646,-198.801690957517,-198.801690908059,-200.1491466046409,-199.2107207133708,-200.64068007911047,-199.2314067656843,-190.0006972634093,-199.2399747340548,-199.0389643968801,-199.2108179785116,-199.04996521951213,-199.2119669165081,-199.15243037898884,-199.23218078116324,-199.16970589,-199.233541205,-199.2872322991797,-199.2407213379477,-199.168977584,-199.233858702,-199.28142798749764,-199.24087135603017,,,,,,,,,-199.221913241165,-199.171426232569,-199.172202343237,-199.21053663,-199.23505415
-198.3837720038321,-198.81105107361049,-198.80187187427603,-198.801690810977,-198.801690946728,-198.15700303901,-198.801691039835,-198.801690968871,-200.1512328121448,-199.210722479592,-200.6439463200132,-199.23140851405924,-189.94636712250565,-199.2399764861769,-199.03893926318057,-199.21081972460453,-199.04995088072843,-199.21196866411583,-199.15241086321487,-199.23218253379915,-199.1697051,-199.23354296,-199.28725542076063,-199.24072309323927,-199.16897598,-199.233860456,-199.28144915379625,-199.24087311153727,,,,,,,,,-199.221915024125,-199.171427987452,-199.172204105425,-199.21053837,-199.2350559
-198.38358249395608,-198.811051033756,-198.80187183513456,-198.801691136154,-198.801690995864,-198.156620462172,-198.801691116897,-198.801691046956,-200.15958579765848,-199.21072243137485,-200.65617342228865,-199.23140846637432,-189.73026687221005,-199.2399764381404,-199.03890769905283,-199.21081967806185,-199.0499217721317,-199.21196861745705,-199.15240509133747,-199.23218248636977,-199.169701115,-199.233542912,-199.2872916487221,-199.24072304513817,-199.168971298,-199.233860409,-199.281483972302,-199.240873063412,,,,,,,,,-199.221914975075,-199.1714279413,-199.17220405721,-199.21053833,-199.23505585
-198.38339523773456,-198.8110509953005,-198.8018717973676,-198.801691062216,-198.801691086527,-198.156242490066,-198.801691196694,-198.801691132011,-200.16794103486225,-199.2107223849024,-200.66840372637728,-199.23140842041457,-189.51103916039864,-199.23997639184327,-199.03887653840312,-199.21081963319767,-199.0498930337859,-199.2119685724811,-199.1523993941426,-199.2321824406546,-199.169697169,-199.233542866,-199.2873274222902,-199.24072299877847,-199.168966809,-199.233860363,-199.281518572888,-199.2408730170291,,,,,,,,,-199.2219149278,-199.171427896241,-199.17220401074,-199.21053828,-199.2350558
